respondent_id,task_id,alternative,chosen,price,content,ads,plan
184,1467,2,0,10,premium,limited_ads,annual
184,1467,3,1,10,premium,no_ads,annual
184,1468,1,1,10,premium,no_ads,annual
184,1468,2,0,22,premium,full_ads,monthly
184,1468,3,0,14,premium,full_ads,annual
184,1469,1,1,10,premium,no_ads,annual
184,1469,2,0,14,standard,no_ads,annual
184,1469,3,0,14,premium,full_ads,annual
184,1470,1,1,22,premium,no_ads,annual
184,1470,2,0,18,premium,full_ads,monthly
184,1470,3,0,10,standard,limited_ads,monthly
184,1471,1,0,22,standard,full_ads,annual
184,1471,2,0,10,standard,limited_ads,monthly
184,1471,3,1,14,standard,limited_ads,annual
184,1472,1,0,18,premium,limited_ads,monthly
184,1472,2,0,22,standard,no_ads,monthly
184,1472,3,1,10,standard,no_ads,monthly
185,1473,1,0,14,standard,no_ads,monthly
185,1473,2,1,10,premium,no_ads,monthly
185,1473,3,0,10,premium,full_ads,annual
185,1474,1,1,18,premium,no_ads,monthly
185,1474,2,0,22,standard,no_ads,annual
185,1474,3,0,22,premium,full_ads,monthly
185,1475,1,1,14,standard,full_ads,monthly
185,1475,2,0,18,standard,limited_ads,monthly
185,1475,3,0,22,premium,no_ads,annual
185,1476,1,0,18,standard,no_ads,monthly
185,1476,2,0,10,standard,full_ads,monthly
185,1476,3,1,14,standard,no_ads,annual
185,1477,1,0,18,premium,full_ads,annual
185,1477,2,1,14,premium,limited_ads,annual
185,1477,3,0,18,premium,no_ads,annual
185,1478,1,0,14,standard,limited_ads,monthly
185,1478,2,1,10,premium,no_ads,annual
185,1478,3,0,18,premium,full_ads,monthly
185,1479,1,0,14,standard,full_ads,monthly
185,1479,2,1,18,standard,limited_ads,annual
185,1479,3,0,14,standard,full_ads,monthly
185,1480,1,0,14,premium,limited_ads,monthly
185,1480,2,0,14,standard,limited_ads,monthly
185,1480,3,1,14,standard,full_ads,monthly
186,1481,1,0,14,premium,full_ads,annual
186,1481,2,1,10,premium,full_ads,monthly
186,1481,3,0,14,standard,full_ads,monthly
186,1482,1,0,14,standard,limited_ads,monthly
186,1482,2,1,18,standard,full_ads,annual
186,1482,3,0,18,standard,limited_ads,monthly
186,1483,1,1,10,premium,full_ads,monthly
186,1483,2,0,18,premium,full_ads,annual
186,1483,3,0,14,standard,full_ads,annual
186,1484,1,0,14,premium,limited_ads,annual
186,1484,2,0,22,standard,full_ads,monthly
186,1484,3,1,18,standard,no_ads,annual
186,1485,1,0,22,premium,full_ads,annual
186,1485,2,0,18,standard,limited_ads,monthly
186,1485,3,1,22,standard,no_ads,annual
186,1486,1,0,22,premium,full_ads,annual
186,1486,2,1,18,premium,limited_ads,annual
186,1486,3,0,14,standard,full_ads,annual
186,1487,1,0,14,standard,full_ads,annual
186,1487,2,1,10,premium,no_ads,annual
186,1487,3,0,14,standard,no_ads,annual
186,1488,1,0,22,standard,full_ads,annual
186,1488,2,1,10,premium,limited_ads,annual
186,1488,3,0,14,standard,limited_ads,monthly
187,1489,1,1,18,premium,no_ads,monthly
187,1489,2,0,22,standard,full_ads,annual
187,1489,3,0,14,standard,limited_ads,monthly
187,1490,1,0,14,standard,no_ads,monthly
187,1490,2,1,10,standard,no_ads,annual
187,1490,3,0,18,standard,no_ads,annual
187,1491,1,0,14,standard,full_ads,monthly
187,1491,2,0,22,premium,full_ads,annual
187,1491,3,1,14,standard,limited_ads,annual
187,1492,1,1,14,premium,limited_ads,annual
187,1492,2,0,22,premium,no_ads,annual
187,1492,3,0,14,premium,full_ads,monthly
187,1493,1,1,14,premium,no_ads,monthly
187,1493,2,0,14,premium,full_ads,annual
187,1493,3,0,10,standard,limited_ads,monthly
187,1494,1,0,14,standard,full_ads,monthly
187,1494,2,1,14,premium,no_ads,monthly
187,1494,3,0,22,premium,full_ads,annual
187,1495,1,0,14,standard,limited_ads,monthly
187,1495,2,1,10,premium,full_ads,annual
187,1495,3,0,22,standard,no_ads,monthly
187,1496,1,0,10,premium,limited_ads,monthly
187,1496,2,1,10,premium,full_ads,annual
187,1496,3,0,18,premium,no_ads,annual
188,1497,1,0,14,premium,limited_ads,monthly
188,1497,2,0,18,premium,no_ads,annual
188,1497,3,1,10,premium,no_ads,monthly
188,1498,1,1,14,premium,no_ads,annual
188,1498,2,0,18,premium,full_ads,annual
188,1498,3,0,14,standard,full_ads,annual
188,1499,1,0,10,premium,limited_ads,annual
188,1499,2,1,14,premium,limited_ads,annual
188,1499,3,0,18,standard,full_ads,monthly
188,1500,1,0,14,standard,limited_ads,monthly
188,1500,2,1,14,standard,no_ads,annual
188,1500,3,0,18,premium,full_ads,monthly
188,1501,1,0,10,standard,no_ads,monthly
188,1501,2,1,14,standard,no_ads,monthly
188,1501,3,0,14,premium,full_ads,monthly
188,1502,1,0,22,standard,full_ads,monthly
188,1502,2,0,10,premium,limited_ads,monthly
188,1502,3,1,14,premium,limited_ads,monthly
188,1503,1,1,10,standard,no_ads,annual
188,1503,2,0,22,premium,full_ads,monthly
188,1503,3,0,22,premium,full_ads,monthly
188,1504,1,0,14,standard,limited_ads,monthly
188,1504,2,1,10,standard,no_ads,monthly
188,1504,3,0,22,premium,limited_ads,annual
189,1505,1,1,10,standard,no_ads,annual
189,1505,2,0,22,standard,no_ads,monthly
189,1505,3,0,18,standard,full_ads,monthly
189,1506,1,0,14,standard,limited_ads,monthly
189,1506,2,0,18,standard,full_ads,annual
189,1506,3,1,18,standard,no_ads,annual
189,1507,1,1,10,premium,no_ads,monthly
189,1507,2,0,10,premium,limited_ads,annual
189,1507,3,0,14,standard,full_ads,monthly
189,1508,1,0,22,standard,no_ads,monthly
189,1508,2,0,18,standard,limited_ads,monthly
189,1508,3,1,18,premium,limited_ads,monthly
189,1509,1,1,10,premium,limited_ads,monthly
189,1509,2,0,14,standard,limited_ads,annual
189,1509,3,0,18,standard,full_ads,annual
189,1510,1,0,22,premium,limited_ads,monthly
189,1510,2,0,22,standard,full_ads,monthly
189,1510,3,1,14,premium,no_ads,monthly
189,1511,1,1,18,premium,limited_ads,annual
189,1511,2,0,10,premium,limited_ads,monthly
189,1511,3,0,22,standard,no_ads,annual
189,1512,1,0,22,standard,limited_ads,monthly
189,1512,2,1,18,premium,full_ads,annual
189,1512,3,0,10,standard,no_ads,monthly
190,1513,1,0,18,premium,full_ads,annual
190,1513,2,1,14,standard,limited_ads,annual
190,1513,3,0,22,standard,no_ads,annual
190,1514,1,0,22,premium,limited_ads,annual
190,1514,2,0,10,premium,no_ads,annual
190,1514,3,1,14,premium,no_ads,monthly
190,1515,1,0,10,standard,full_ads,annual
190,1515,2,0,10,standard,limited_ads,monthly
190,1515,3,1,18,standard,limited_ads,annual
190,1516,1,1,18,premium,no_ads,monthly
190,1516,2,0,10,standard,limited_ads,monthly
190,1516,3,0,22,standard,no_ads,annual
190,1517,1,0,22,standard,limited_ads,monthly
190,1517,2,0,22,standard,full_ads,annual
190,1517,3,1,18,premium,no_ads,monthly
190,1518,1,0,22,premium,full_ads,monthly
190,1518,2,0,10,premium,full_ads,monthly
190,1518,3,1,18,premium,no_ads,annual
190,1519,1,0,10,standard,no_ads,annual
190,1519,2,1,10,premium,no_ads,annual
190,1519,3,0,10,standard,limited_ads,monthly
190,1520,1,0,22,premium,no_ads,monthly
190,1520,2,0,22,standard,no_ads,annual
190,1520,3,1,18,premium,no_ads,annual
191,1521,1,0,10,standard,full_ads,annual
191,1521,2,0,22,standard,full_ads,annual
191,1521,3,1,18,premium,no_ads,monthly
191,1522,1,1,18,standard,limited_ads,annual
191,1522,2,0,18,standard,full_ads,monthly
191,1522,3,0,22,standard,limited_ads,annual
191,1523,1,1,18,standard,limited_ads,annual
191,1523,2,0,18,premium,no_ads,monthly
191,1523,3,0,18,standard,limited_ads,monthly
191,1524,1,0,18,premium,limited_ads,annual
191,1524,2,0,10,standard,limited_ads,annual
191,1524,3,1,18,premium,no_ads,annual
191,1525,1,1,10,premium,no_ads,monthly
191,1525,2,0,22,standard,limited_ads,monthly
191,1525,3,0,14,premium,full_ads,monthly
191,1526,1,1,14,standard,no_ads,annual
191,1526,2,0,18,premium,full_ads,monthly
191,1526,3,0,18,standard,no_ads,annual
191,1527,1,1,10,standard,no_ads,annual
191,1527,2,0,14,premium,limited_ads,monthly
191,1527,3,0,14,premium,no_ads,monthly
191,1528,1,0,22,standard,full_ads,annual
191,1528,2,0,18,premium,no_ads,monthly
191,1528,3,1,10,standard,full_ads,monthly
192,1529,1,1,10,premium,full_ads,annual
192,1529,2,0,14,premium,limited_ads,monthly
192,1529,3,0,10,standard,full_ads,annual
192,1530,1,0,22,premium,no_ads,annual
192,1530,2,1,18,standard,no_ads,monthly
192,1530,3,0,22,standard,limited_ads,monthly
192,1531,1,0,18,standard,no_ads,monthly
192,1531,2,0,18,premium,full_ads,annual
192,1531,3,1,14,premium,limited_ads,annual
192,1532,1,1,18,premium,full_ads,annual
192,1532,2,0,14,premium,full_ads,annual
192,1532,3,0,14,standard,full_ads,monthly
192,1533,1,0,10,standard,full_ads,annual
192,1533,2,0,18,standard,full_ads,monthly
192,1533,3,1,14,standard,full_ads,monthly
192,1534,1,0,14,standard,full_ads,annual
192,1534,2,0,10,standard,full_ads,monthly
192,1534,3,1,14,premium,no_ads,annual
192,1535,1,0,18,standard,limited_ads,monthly
192,1535,2,0,22,standard,full_ads,annual
192,1535,3,1,18,premium,limited_ads,annual
192,1536,1,0,14,premium,no_ads,annual
192,1536,2,0,22,standard,limited_ads,monthly
192,1536,3,1,10,premium,limited_ads,annual
193,1537,1,0,22,standard,no_ads,monthly
193,1537,2,1,14,standard,limited_ads,annual
193,1537,3,0,22,standard,limited_ads,monthly
193,1538,1,1,14,standard,no_ads,annual
193,1538,2,0,18,premium,limited_ads,monthly
193,1538,3,0,14,standard,no_ads,annual
193,1539,1,1,22,standard,no_ads,annual
193,1539,2,0,10,standard,limited_ads,annual
193,1539,3,0,18,standard,limited_ads,monthly
193,1540,1,0,18,standard,limited_ads,monthly
193,1540,2,1,10,premium,limited_ads,annual
193,1540,3,0,22,standard,full_ads,monthly
193,1541,1,0,18,premium,no_ads,annual
193,1541,2,1,18,premium,limited_ads,annual
193,1541,3,0,22,premium,full_ads,monthly
193,1542,1,0,22,standard,limited_ads,monthly
193,1542,2,0,22,standard,no_ads,monthly
193,1542,3,1,10,premium,full_ads,annual
193,1543,1,0,10,standard,full_ads,monthly
193,1543,2,1,14,premium,no_ads,monthly
193,1543,3,0,10,premium,full_ads,monthly
193,1544,1,0,14,standard,limited_ads,monthly
193,1544,2,0,14,standard,limited_ads,monthly
193,1544,3,1,14,premium,full_ads,monthly
194,1545,1,1,10,premium,limited_ads,monthly
194,1545,2,0,22,standard,full_ads,annual
194,1545,3,0,22,premium,full_ads,monthly
194,1546,1,1,18,premium,no_ads,annual
194,1546,2,0,22,premium,full_ads,monthly
194,1546,3,0,22,standard,no_ads,annual
194,1547,1,0,22,standard,full_ads,annual
194,1547,2,0,18,standard,limited_ads,annual
194,1547,3,1,22,premium,full_ads,monthly
194,1548,1,0,14,premium,full_ads,annual
194,1548,2,0,22,premium,full_ads,monthly
194,1548,3,1,18,premium,limited_ads,monthly
194,1549,1,0,14,premium,limited_ads,monthly
194,1549,2,1,14,premium,no_ads,annual
194,1549,3,0,18,premium,no_ads,annual
194,1550,1,0,18,standard,no_ads,monthly
194,1550,2,0,10,premium,no_ads,monthly
194,1550,3,1,22,premium,limited_ads,annual
194,1551,1,0,14,standard,limited_ads,annual
194,1551,2,0,10,standard,limited_ads,annual
194,1551,3,1,14,premium,no_ads,annual
194,1552,1,1,10,standard,no_ads,annual
194,1552,2,0,14,premium,limited_ads,monthly
194,1552,3,0,22,standard,limited_ads,annual
195,1553,1,0,18,standard,limited_ads,annual
195,1553,2,1,10,premium,full_ads,annual
195,1553,3,0,14,standard,limited_ads,monthly
195,1554,1,0,10,premium,full_ads,monthly
195,1554,2,1,10,standard,no_ads,annual
195,1554,3,0,22,standard,limited_ads,annual
195,1555,1,0,14,standard,full_ads,monthly
195,1555,2,1,14,premium,no_ads,annual
195,1555,3,0,14,standard,no_ads,monthly
195,1556,1,0,22,standard,full_ads,annual
195,1556,2,1,22,premium,no_ads,monthly
195,1556,3,0,22,premium,full_ads,annual
195,1557,1,0,10,standard,full_ads,monthly
195,1557,2,1,14,premium,no_ads,annual
195,1557,3,0,18,standard,no_ads,monthly
195,1558,1,0,18,standard,limited_ads,annual
195,1558,2,1,10,premium,full_ads,annual
195,1558,3,0,22,premium,full_ads,annual
195,1559,1,0,14,standard,full_ads,monthly
195,1559,2,0,10,premium,no_ads,monthly
195,1559,3,1,10,premium,no_ads,annual
195,1560,1,0,14,standard,limited_ads,monthly
195,1560,2,0,10,standard,no_ads,monthly
195,1560,3,1,18,premium,no_ads,annual
196,1561,1,1,22,standard,no_ads,monthly
196,1561,2,0,18,premium,no_ads,monthly
196,1561,3,0,14,standard,full_ads,monthly
196,1562,1,1,14,premium,full_ads,monthly
196,1562,2,0,10,premium,full_ads,annual
196,1562,3,0,22,premium,limited_ads,monthly
196,1563,1,0,14,premium,full_ads,monthly
196,1563,2,1,22,premium,limited_ads,monthly
196,1563,3,0,22,premium,full_ads,annual
196,1564,1,1,10,premium,full_ads,annual
196,1564,2,0,14,premium,limited_ads,annual
196,1564,3,0,10,standard,full_ads,annual
196,1565,1,0,18,standard,no_ads,annual
196,1565,2,0,14,premium,no_ads,monthly
196,1565,3,1,18,premium,no_ads,annual
196,1566,1,0,22,premium,no_ads,annual
196,1566,2,0,10,premium,full_ads,monthly
196,1566,3,1,18,standard,no_ads,monthly
196,1567,1,1,10,standard,limited_ads,monthly
196,1567,2,0,14,standard,limited_ads,monthly
196,1567,3,0,14,standard,full_ads,annual
196,1568,1,0,18,premium,limited_ads,monthly
196,1568,2,1,10,premium,limited_ads,monthly
196,1568,3,0,14,standard,no_ads,annual
197,1569,1,0,22,standard,full_ads,monthly
197,1569,2,0,22,standard,no_ads,monthly
197,1569,3,1,10,premium,no_ads,annual
197,1570,1,0,22,standard,full_ads,monthly
197,1570,2,0,22,standard,no_ads,annual
197,1570,3,1,14,premium,no_ads,annual
197,1571,1,0,22,standard,full_ads,annual
197,1571,2,0,22,premium,full_ads,annual
197,1571,3,1,22,premium,limited_ads,annual
197,1572,1,1,10,premium,limited_ads,annual
197,1572,2,0,10,premium,full_ads,monthly
197,1572,3,0,22,premium,limited_ads,annual
197,1573,1,1,14,premium,full_ads,annual
197,1573,2,0,14,standard,no_ads,monthly
197,1573,3,0,18,premium,no_ads,monthly
197,1574,1,0,22,premium,full_ads,monthly
197,1574,2,1,22,premium,no_ads,annual
197,1574,3,0,22,standard,limited_ads,annual
197,1575,1,0,14,premium,limited_ads,annual
197,1575,2,0,22,standard,limited_ads,monthly
197,1575,3,1,14,premium,limited_ads,annual
197,1576,1,0,14,premium,limited_ads,annual
197,1576,2,0,18,premium,no_ads,monthly
197,1576,3,1,10,premium,no_ads,annual
198,1577,1,0,22,standard,full_ads,monthly
198,1577,2,0,14,standard,full_ads,annual
198,1577,3,1,10,premium,no_ads,monthly
198,1578,1,1,10,premium,no_ads,monthly
198,1578,2,0,14,premium,limited_ads,annual
198,1578,3,0,22,premium,no_ads,monthly
198,1579,1,0,10,standard,full_ads,annual
198,1579,2,0,10,standard,no_ads,annual
198,1579,3,1,10,standard,no_ads,monthly
198,1580,1,0,22,premium,limited_ads,annual
198,1580,2,0,10,premium,full_ads,monthly
198,1580,3,1,18,premium,no_ads,annual
198,1581,1,1,18,premium,no_ads,annual
198,1581,2,0,22,standard,no_ads,monthly
198,1581,3,0,22,standard,full_ads,monthly
198,1582,1,0,22,standard,full_ads,annual
198,1582,2,1,10,standard,limited_ads,monthly
198,1582,3,0,14,premium,limited_ads,annual
198,1583,1,1,14,standard,full_ads,annual
198,1583,2,0,18,standard,limited_ads,annual
198,1583,3,0,18,premium,full_ads,monthly
198,1584,1,1,10,standard,no_ads,annual
198,1584,2,0,22,standard,full_ads,annual
198,1584,3,0,18,standard,no_ads,monthly
199,1585,1,1,18,premium,full_ads,monthly
199,1585,2,0,14,premium,limited_ads,annual
199,1585,3,0,18,premium,limited_ads,annual
199,1586,1,0,18,standard,full_ads,monthly
199,1586,2,0,18,standard,limited_ads,monthly
199,1586,3,1,14,premium,full_ads,annual
199,1587,1,1,10,standard,no_ads,annual
199,1587,2,0,18,standard,limited_ads,monthly
199,1587,3,0,18,standard,full_ads,monthly
199,1588,1,0,18,premium,no_ads,monthly
199,1588,2,0,22,standard,full_ads,monthly
199,1588,3,1,22,premium,limited_ads,annual
199,1589,1,0,18,standard,limited_ads,monthly
199,1589,2,0,14,standard,no_ads,annual
199,1589,3,1,22,premium,limited_ads,annual
199,1590,1,0,14,standard,full_ads,monthly
199,1590,2,0,22,premium,no_ads,monthly
199,1590,3,1,22,premium,no_ads,annual
199,1591,1,1,22,premium,limited_ads,annual
199,1591,2,0,10,standard,full_ads,annual
199,1591,3,0,22,premium,limited_ads,annual
199,1592,1,0,22,premium,limited_ads,monthly
199,1592,2,1,22,premium,no_ads,monthly
199,1592,3,0,14,premium,full_ads,monthly
200,1593,1,0,18,premium,full_ads,annual
200,1593,2,0,14,standard,no_ads,monthly
200,1593,3,1,18,premium,no_ads,monthly
200,1594,1,1,10,premium,no_ads,annual
200,1594,2,0,18,premium,limited_ads,annual
200,1594,3,0,22,premium,limited_ads,annual
200,1595,1,1,14,standard,full_ads,annual
200,1595,2,0,10,premium,full_ads,monthly
200,1595,3,0,18,premium,limited_ads,annual
200,1596,1,0,18,standard,limited_ads,annual
200,1596,2,0,18,standard,no_ads,monthly
200,1596,3,1,14,premium,no_ads,annual
200,1597,1,0,14,standard,no_ads,annual
200,1597,2,1,14,standard,limited_ads,annual
200,1597,3,0,18,standard,limited_ads,monthly
200,1598,1,0,22,premium,full_ads,monthly
200,1598,2,1,18,premium,limited_ads,monthly
200,1598,3,0,10,standard,limited_ads,monthly
200,1599,1,0,18,premium,full_ads,monthly
200,1599,2,0,10,standard,no_ads,monthly
200,1599,3,1,10,standard,limited_ads,annual
200,1600,1,0,22,premium,full_ads,annual
200,1600,2,0,18,standard,no_ads,annual
200,1600,3,1,10,premium,no_ads,monthly
201,1601,1,0,22,premium,no_ads,monthly
201,1601,2,0,14,standard,limited_ads,annual
201,1601,3,1,10,standard,no_ads,annual
201,1602,1,0,10,standard,no_ads,monthly
201,1602,2,0,10,standard,limited_ads,annual
201,1602,3,1,10,premium,no_ads,monthly
201,1603,1,1,18,standard,limited_ads,annual
201,1603,2,0,14,standard,full_ads,monthly
201,1603,3,0,14,premium,full_ads,annual
201,1604,1,1,22,premium,limited_ads,annual
201,1604,2,0,18,standard,full_ads,monthly
201,1604,3,0,10,standard,no_ads,monthly
201,1605,1,0,10,standard,full_ads,monthly
201,1605,2,0,18,standard,full_ads,annual
201,1605,3,1,22,premium,limited_ads,monthly
201,1606,1,0,14,premium,full_ads,annual
201,1606,2,1,18,standard,no_ads,annual
201,1606,3,0,22,premium,limited_ads,annual
201,1607,1,0,22,standard,no_ads,monthly
201,1607,2,1,18,standard,no_ads,annual
201,1607,3,0,14,standard,limited_ads,monthly
201,1608,1,0,18,premium,full_ads,monthly
201,1608,2,1,14,premium,no_ads,monthly
201,1608,3,0,14,standard,no_ads,monthly
202,1609,1,1,14,premium,full_ads,monthly
202,1609,2,0,22,standard,limited_ads,monthly
202,1609,3,0,10,standard,full_ads,annual
202,1610,1,0,18,standard,no_ads,annual
202,1610,2,1,18,premium,no_ads,monthly
202,1610,3,0,22,standard,limited_ads,annual
202,1611,1,0,22,standard,limited_ads,annual
202,1611,2,1,22,premium,no_ads,annual
202,1611,3,0,18,premium,no_ads,monthly
202,1612,1,1,10,premium,limited_ads,monthly
202,1612,2,0,18,premium,no_ads,monthly
202,1612,3,0,14,premium,no_ads,monthly
202,1613,1,0,18,standard,limited_ads,annual
202,1613,2,1,10,standard,limited_ads,annual
202,1613,3,0,10,premium,full_ads,monthly
202,1614,1,1,22,standard,no_ads,annual
202,1614,2,0,22,premium,full_ads,annual
202,1614,3,0,10,standard,no_ads,monthly
202,1615,1,0,22,premium,full_ads,monthly
202,1615,2,0,10,premium,full_ads,annual
202,1615,3,1,14,premium,limited_ads,annual
202,1616,1,0,10,premium,no_ads,monthly
202,1616,2,1,14,standard,full_ads,annual
202,1616,3,0,10,premium,no_ads,monthly
203,1617,1,0,10,premium,limited_ads,monthly
203,1617,2,1,18,premium,full_ads,annual
203,1617,3,0,14,standard,full_ads,annual
203,1618,1,0,14,standard,full_ads,monthly
203,1618,2,1,10,premium,limited_ads,annual
203,1618,3,0,18,premium,full_ads,annual
203,1619,1,1,22,standard,limited_ads,annual
203,1619,2,0,22,standard,limited_ads,annual
203,1619,3,0,18,standard,no_ads,annual
203,1620,1,1,18,premium,no_ads,monthly
203,1620,2,0,14,standard,limited_ads,annual
203,1620,3,0,14,premium,limited_ads,monthly
203,1621,1,0,18,premium,full_ads,annual
203,1621,2,1,18,premium,full_ads,monthly
203,1621,3,0,22,standard,limited_ads,monthly
203,1622,1,0,14,standard,limited_ads,monthly
203,1622,2,1,10,standard,limited_ads,annual
203,1622,3,0,18,standard,no_ads,annual
203,1623,1,1,14,standard,full_ads,annual
203,1623,2,0,22,standard,full_ads,monthly
203,1623,3,0,10,standard,full_ads,monthly
203,1624,1,1,10,standard,full_ads,annual
203,1624,2,0,22,standard,full_ads,monthly
203,1624,3,0,10,standard,limited_ads,annual
204,1625,1,0,10,standard,limited_ads,annual
204,1625,2,0,10,standard,limited_ads,monthly
204,1625,3,1,10,premium,no_ads,annual
204,1626,1,0,18,premium,full_ads,annual
204,1626,2,1,14,standard,limited_ads,monthly
204,1626,3,0,18,standard,limited_ads,monthly
204,1627,1,1,14,premium,no_ads,monthly
204,1627,2,0,22,premium,full_ads,annual
204,1627,3,0,14,premium,no_ads,monthly
204,1628,1,0,10,standard,limited_ads,monthly
204,1628,2,0,22,premium,limited_ads,annual
204,1628,3,1,10,standard,limited_ads,monthly
204,1629,1,0,10,standard,full_ads,annual
204,1629,2,0,22,standard,full_ads,annual
204,1629,3,1,14,premium,limited_ads,annual
204,1630,1,0,18,standard,limited_ads,annual
204,1630,2,0,18,premium,limited_ads,monthly
204,1630,3,1,14,premium,full_ads,annual
204,1631,1,1,14,standard,no_ads,annual
204,1631,2,0,10,standard,limited_ads,monthly
204,1631,3,0,22,premium,full_ads,annual
204,1632,1,0,18,standard,no_ads,monthly
204,1632,2,0,18,standard,limited_ads,monthly
204,1632,3,1,18,standard,full_ads,annual
205,1633,1,0,22,standard,limited_ads,annual
205,1633,2,0,18,premium,limited_ads,annual
205,1633,3,1,10,standard,limited_ads,annual
205,1634,1,0,10,standard,full_ads,annual
205,1634,2,1,14,standard,full_ads,annual
205,1634,3,0,18,premium,no_ads,monthly
205,1635,1,0,10,standard,full_ads,annual
205,1635,2,1,18,standard,no_ads,monthly
205,1635,3,0,10,standard,full_ads,monthly
205,1636,1,0,18,standard,limited_ads,monthly
205,1636,2,1,14,premium,full_ads,monthly
205,1636,3,0,22,standard,no_ads,annual
205,1637,1,0,14,premium,full_ads,monthly
205,1637,2,1,10,premium,no_ads,monthly
205,1637,3,0,22,premium,full_ads,monthly
205,1638,1,0,14,standard,full_ads,monthly
205,1638,2,1,18,standard,limited_ads,annual
205,1638,3,0,22,standard,limited_ads,monthly
205,1639,1,0,22,premium,limited_ads,monthly
205,1639,2,0,22,standard,full_ads,monthly
205,1639,3,1,14,premium,full_ads,annual
205,1640,1,0,22,premium,limited_ads,annual
205,1640,2,1,14,premium,no_ads,monthly
205,1640,3,0,10,standard,limited_ads,annual
206,1641,1,0,22,premium,limited_ads,annual
206,1641,2,1,10,standard,no_ads,monthly
206,1641,3,0,22,premium,no_ads,monthly
206,1642,1,1,10,standard,no_ads,annual
206,1642,2,0,22,premium,limited_ads,monthly
206,1642,3,0,10,premium,limited_ads,annual
206,1643,1,1,10,standard,no_ads,annual
206,1643,2,0,22,standard,no_ads,annual
206,1643,3,0,18,standard,limited_ads,annual
206,1644,1,0,22,standard,full_ads,annual
206,1644,2,0,18,premium,limited_ads,monthly
206,1644,3,1,10,premium,full_ads,monthly
206,1645,1,0,22,standard,full_ads,annual
206,1645,2,1,10,premium,no_ads,annual
206,1645,3,0,18,premium,full_ads,monthly
206,1646,1,0,14,standard,no_ads,annual
206,1646,2,0,14,premium,no_ads,annual
206,1646,3,1,18,premium,no_ads,annual
206,1647,1,0,22,premium,limited_ads,annual
206,1647,2,0,14,standard,full_ads,monthly
206,1647,3,1,22,standard,no_ads,annual
206,1648,1,0,14,standard,full_ads,annual
206,1648,2,0,22,standard,no_ads,monthly
206,1648,3,1,14,standard,full_ads,annual
207,1649,1,0,14,premium,no_ads,monthly
207,1649,2,0,22,premium,full_ads,monthly
207,1649,3,1,18,premium,limited_ads,annual
207,1650,1,0,22,standard,limited_ads,monthly
207,1650,2,1,10,premium,no_ads,annual
207,1650,3,0,22,premium,no_ads,annual
207,1651,1,0,18,premium,full_ads,annual
207,1651,2,0,10,standard,no_ads,monthly
207,1651,3,1,14,premium,no_ads,monthly
207,1652,1,0,18,standard,full_ads,monthly
207,1652,2,1,18,standard,limited_ads,annual
207,1652,3,0,10,standard,full_ads,monthly
207,1653,1,0,10,standard,no_ads,annual
207,1653,2,1,14,standard,no_ads,annual
207,1653,3,0,10,premium,no_ads,monthly
207,1654,1,0,22,standard,full_ads,annual
207,1654,2,1,10,standard,full_ads,annual
207,1654,3,0,22,standard,limited_ads,annual
207,1655,1,1,22,premium,no_ads,monthly
207,1655,2,0,14,premium,no_ads,annual
207,1655,3,0,18,premium,full_ads,annual
207,1656,1,0,10,standard,no_ads,annual
207,1656,2,1,14,premium,no_ads,annual
207,1656,3,0,22,premium,no_ads,annual
208,1657,1,0,10,standard,no_ads,monthly
208,1657,2,1,10,premium,no_ads,annual
208,1657,3,0,18,premium,full_ads,annual
208,1658,1,1,18,standard,no_ads,annual
208,1658,2,0,10,standard,full_ads,annual
208,1658,3,0,22,premium,full_ads,monthly
208,1659,1,0,22,premium,limited_ads,monthly
208,1659,2,1,14,standard,full_ads,monthly
208,1659,3,0,18,standard,full_ads,monthly
208,1660,1,1,10,standard,no_ads,annual
208,1660,2,0,14,premium,limited_ads,annual
208,1660,3,0,18,premium,full_ads,annual
208,1661,1,1,14,standard,limited_ads,annual
208,1661,2,0,10,standard,limited_ads,annual
208,1661,3,0,22,standard,no_ads,annual
208,1662,1,0,18,standard,full_ads,annual
208,1662,2,1,18,premium,full_ads,monthly
208,1662,3,0,18,standard,no_ads,monthly
208,1663,1,0,18,premium,full_ads,annual
208,1663,2,1,18,premium,no_ads,annual
208,1663,3,0,14,premium,full_ads,annual
208,1664,1,0,14,standard,limited_ads,monthly
208,1664,2,1,10,standard,limited_ads,monthly
208,1664,3,0,14,standard,full_ads,monthly
209,1665,1,1,18,standard,no_ads,annual
209,1665,2,0,18,premium,limited_ads,annual
209,1665,3,0,22,premium,limited_ads,annual
209,1666,1,0,18,standard,full_ads,monthly
209,1666,2,1,22,premium,no_ads,monthly
209,1666,3,0,14,standard,full_ads,annual
209,1667,1,0,10,premium,full_ads,monthly
209,1667,2,1,14,standard,limited_ads,monthly
209,1667,3,0,22,standard,full_ads,annual
209,1668,1,1,14,premium,no_ads,annual
209,1668,2,0,18,premium,no_ads,annual
209,1668,3,0,18,premium,full_ads,annual
209,1669,1,0,22,premium,full_ads,monthly
209,1669,2,1,14,premium,full_ads,monthly
209,1669,3,0,22,premium,full_ads,annual
209,1670,1,0,22,premium,no_ads,monthly
209,1670,2,1,22,premium,full_ads,monthly
209,1670,3,0,22,standard,limited_ads,annual
209,1671,1,0,22,standard,full_ads,monthly
