customer_id,month,state
C0114,14,Churned
C0114,15,Churned
C0114,16,Churned
C0114,17,Churned
C0114,18,Churned
C0114,19,Churned
C0114,20,Churned
C0114,21,Churned
C0114,22,Churned
C0114,23,Churned
C0114,24,Churned
C0115,1,Casual
C0115,2,Active
C0115,3,Active
C0115,4,At_Risk
C0115,5,Active
C0115,6,Active
C0115,7,Active
C0115,8,Power_User
C0115,9,Power_User
C0115,10,Power_User
C0115,11,Active
C0115,12,Active
C0115,13,At_Risk
C0115,14,At_Risk
C0115,15,At_Risk
C0115,16,At_Risk
C0115,17,At_Risk
C0115,18,Lapsed
C0115,19,At_Risk
C0115,20,At_Risk
C0115,21,Lapsed
C0115,22,Churned
C0115,23,Churned
C0115,24,Churned
C0116,1,Active
C0116,2,Active
C0116,3,Active
C0116,4,Active
C0116,5,Active
C0116,6,Active
C0116,7,Casual
C0116,8,Active
C0116,9,Power_User
C0116,10,Power_User
C0116,11,Casual
C0116,12,Casual
C0116,13,Casual
C0116,14,At_Risk
C0116,15,Lapsed
C0116,16,Lapsed
C0116,17,Lapsed
C0116,18,Churned
C0116,19,Churned
C0116,20,Churned
C0116,21,Churned
C0116,22,Churned
C0116,23,Churned
C0116,24,Churned
C0117,1,Power_User
C0117,2,Active
C0117,3,Power_User
C0117,4,Power_User
C0117,5,Power_User
C0117,6,Power_User
C0117,7,At_Risk
C0117,8,Casual
C0117,9,Casual
C0117,10,Casual
C0117,11,Active
C0117,12,Power_User
C0117,13,Active
C0117,14,Lapsed
C0117,15,At_Risk
C0117,16,At_Risk
C0117,17,Lapsed
C0117,18,Churned
C0117,19,Churned
C0117,20,Churned
C0117,21,Churned
C0117,22,Churned
C0117,23,Churned
C0117,24,Churned
C0118,1,Lapsed
C0118,2,Churned
C0118,3,Churned
C0118,4,Churned
C0118,5,Churned
C0118,6,Churned
C0118,7,Churned
C0118,8,Churned
C0118,9,Churned
C0118,10,Churned
C0118,11,Churned
C0118,12,Churned
C0118,13,Churned
C0118,14,Churned
C0118,15,Churned
C0118,16,Churned
C0118,17,Churned
C0118,18,Churned
C0118,19,Churned
C0118,20,Churned
C0118,21,Churned
C0118,22,Churned
C0118,23,Churned
C0118,24,Churned
C0119,1,At_Risk
C0119,2,At_Risk
C0119,3,At_Risk
C0119,4,At_Risk
C0119,5,Churned
C0119,6,Churned
C0119,7,Churned
C0119,8,Churned
C0119,9,Churned
C0119,10,Churned
C0119,11,Churned
C0119,12,Churned
C0119,13,Churned
C0119,14,Churned
C0119,15,Churned
C0119,16,Churned
C0119,17,Churned
C0119,18,Churned
C0119,19,Churned
C0119,20,Churned
C0119,21,Churned
C0119,22,Churned
C0119,23,Churned
C0119,24,Churned
C0120,1,Power_User
C0120,2,Active
C0120,3,Power_User
C0120,4,Active
C0120,5,Lapsed
C0120,6,Lapsed
C0120,7,At_Risk
C0120,8,At_Risk
C0120,9,Lapsed
C0120,10,Lapsed
C0120,11,Churned
C0120,12,Churned
C0120,13,Churned
C0120,14,Churned
C0120,15,Churned
C0120,16,Churned
C0120,17,Churned
C0120,18,Churned
C0120,19,Churned
C0120,20,Churned
C0120,21,Churned
C0120,22,Churned
C0120,23,Churned
C0120,24,Churned
C0121,1,Casual
C0121,2,At_Risk
C0121,3,Casual
C0121,4,Casual
C0121,5,Casual
C0121,6,At_Risk
C0121,7,Churned
C0121,8,Churned
C0121,9,Churned
C0121,10,Churned
C0121,11,Churned
C0121,12,Churned
C0121,13,Churned
C0121,14,Churned
C0121,15,Churned
C0121,16,Churned
C0121,17,Churned
C0121,18,Churned
C0121,19,Churned
C0121,20,Churned
C0121,21,Churned
C0121,22,Churned
C0121,23,Churned
C0121,24,Churned
C0122,1,Active
C0122,2,At_Risk
C0122,3,At_Risk
C0122,4,At_Risk
C0122,5,At_Risk
C0122,6,Casual
C0122,7,Casual
C0122,8,At_Risk
C0122,9,Active
C0122,10,Active
C0122,11,Active
C0122,12,Active
C0122,13,Churned
C0122,14,Churned
C0122,15,Churned
C0122,16,Churned
C0122,17,Churned
C0122,18,Churned
C0122,19,Churned
C0122,20,Churned
C0122,21,Churned
C0122,22,Churned
C0122,23,Churned
C0122,24,Churned
C0123,1,Active
C0123,2,Active
C0123,3,Active
C0123,4,Active
C0123,5,Active
C0123,6,Lapsed
C0123,7,Lapsed
C0123,8,Casual
C0123,9,Active
C0123,10,At_Risk
C0123,11,Casual
C0123,12,Active
C0123,13,Active
C0123,14,Active
C0123,15,Active
C0123,16,Active
C0123,17,Power_User
C0123,18,Casual
C0123,19,Active
C0123,20,Active
C0123,21,Casual
C0123,22,Casual
C0123,23,Casual
C0123,24,Casual
C0124,1,At_Risk
C0124,2,Churned
C0124,3,Churned
C0124,4,Churned
C0124,5,Churned
C0124,6,Churned
C0124,7,Churned
C0124,8,Churned
C0124,9,Churned
C0124,10,Churned
C0124,11,Churned
C0124,12,Churned
C0124,13,Churned
C0124,14,Churned
C0124,15,Churned
C0124,16,Churned
C0124,17,Churned
C0124,18,Churned
C0124,19,Churned
C0124,20,Churned
C0124,21,Churned
C0124,22,Churned
C0124,23,Churned
C0124,24,Churned
C0125,1,Power_User
C0125,2,Active
C0125,3,At_Risk
C0125,4,At_Risk
C0125,5,Casual
C0125,6,Casual
C0125,7,At_Risk
C0125,8,Power_User
C0125,9,Power_User
C0125,10,Power_User
C0125,11,Power_User
C0125,12,Power_User
C0125,13,Active
C0125,14,Power_User
C0125,15,Power_User
C0125,16,Active
C0125,17,Casual
C0125,18,Power_User
C0125,19,Power_User
C0125,20,Power_User
C0125,21,Power_User
C0125,22,Power_User
C0125,23,Power_User
C0125,24,Power_User
C0126,1,Casual
C0126,2,Casual
C0126,3,Active
C0126,4,At_Risk
C0126,5,Lapsed
C0126,6,Churned
C0126,7,Churned
C0126,8,Churned
C0126,9,Churned
C0126,10,Churned
C0126,11,Churned
C0126,12,Churned
C0126,13,Churned
C0126,14,Churned
C0126,15,Churned
C0126,16,Churned
C0126,17,Churned
C0126,18,Churned
C0126,19,Churned
C0126,20,Churned
C0126,21,Churned
C0126,22,Churned
C0126,23,Churned
C0126,24,Churned
C0127,1,Casual
C0127,2,Active
C0127,3,Casual
C0127,4,Casual
C0127,5,Casual
C0127,6,Casual
C0127,7,Lapsed
C0127,8,Casual
C0127,9,At_Risk
C0127,10,Casual
C0127,11,Casual
C0127,12,Power_User
C0127,13,Power_User
C0127,14,Power_User
C0127,15,Power_User
C0127,16,Power_User
C0127,17,Casual
C0127,18,Active
C0127,19,Casual
C0127,20,Casual
C0127,21,Casual
C0127,22,Casual
C0127,23,Active
C0127,24,Active
C0128,1,Active
C0128,2,Active
C0128,3,At_Risk
C0128,4,Lapsed
C0128,5,Lapsed
C0128,6,Casual
C0128,7,Casual
C0128,8,Casual
C0128,9,Active
C0128,10,Active
C0128,11,Active
C0128,12,Active
C0128,13,Active
C0128,14,Casual
C0128,15,At_Risk
C0128,16,Casual
C0128,17,Lapsed
C0128,18,Churned
C0128,19,Churned
C0128,20,Churned
C0128,21,Churned
C0128,22,Churned
C0128,23,Churned
C0128,24,Churned
C0129,1,Casual
C0129,2,Casual
C0129,3,Active
C0129,4,Casual
C0129,5,Casual
C0129,6,At_Risk
C0129,7,Lapsed
C0129,8,Lapsed
C0129,9,Lapsed
C0129,10,Lapsed
C0129,11,At_Risk
C0129,12,At_Risk
C0129,13,Casual
C0129,14,At_Risk
C0129,15,Casual
C0129,16,Active
C0129,17,Active
C0129,18,Power_User
C0129,19,Active
C0129,20,Casual
C0129,21,Casual
C0129,22,Active
C0129,23,Power_User
C0129,24,Power_User
C0130,1,At_Risk
C0130,2,Casual
C0130,3,Casual
C0130,4,Active
C0130,5,Active
C0130,6,Active
C0130,7,Active
C0130,8,Active
C0130,9,Power_User
C0130,10,Power_User
C0130,11,Power_User
C0130,12,Power_User
C0130,13,Casual
C0130,14,Casual
C0130,15,Casual
C0130,16,Casual
C0130,17,Casual
C0130,18,Casual
C0130,19,At_Risk
C0130,20,At_Risk
C0130,21,Casual
C0130,22,Casual
C0130,23,Casual
C0130,24,At_Risk
C0131,1,Casual
C0131,2,Active
C0131,3,Active
C0131,4,Power_User
C0131,5,Power_User
C0131,6,Power_User
C0131,7,Active
C0131,8,Active
C0131,9,Active
C0131,10,At_Risk
C0131,11,Casual
C0131,12,Casual
C0131,13,Casual
C0131,14,Power_User
C0131,15,Active
C0131,16,Power_User
C0131,17,Power_User
C0131,18,Power_User
C0131,19,Power_User
C0131,20,Active
C0131,21,Active
C0131,22,Power_User
C0131,23,Active
C0131,24,Active
C0132,1,At_Risk
C0132,2,Lapsed
C0132,3,Lapsed
C0132,4,Lapsed
C0132,5,Churned
C0132,6,Churned
C0132,7,Churned
C0132,8,Churned
C0132,9,Churned
C0132,10,Churned
C0132,11,Churned
C0132,12,Churned
C0132,13,Churned
C0132,14,Churned
C0132,15,Churned
C0132,16,Churned
C0132,17,Churned
C0132,18,Churned
C0132,19,Churned
C0132,20,Churned
C0132,21,Churned
C0132,22,Churned
C0132,23,Churned
C0132,24,Churned
C0133,1,Active
C0133,2,Churned
C0133,3,Churned
C0133,4,Churned
C0133,5,Churned
C0133,6,Churned
C0133,7,Churned
C0133,8,Churned
C0133,9,Churned
C0133,10,Churned
C0133,11,Churned
C0133,12,Churned
C0133,13,Churned
C0133,14,Churned
C0133,15,Churned
C0133,16,Churned
C0133,17,Churned
C0133,18,Churned
C0133,19,Churned
C0133,20,Churned
C0133,21,Churned
C0133,22,Churned
C0133,23,Churned
C0133,24,Churned
C0134,1,At_Risk
C0134,2,Lapsed
C0134,3,Lapsed
C0134,4,Casual
C0134,5,Casual
C0134,6,Casual
C0134,7,At_Risk
C0134,8,Casual
C0134,9,Active
C0134,10,At_Risk
C0134,11,Lapsed
C0134,12,Churned
C0134,13,Churned
C0134,14,Churned
C0134,15,Churned
C0134,16,Churned
C0134,17,Churned
C0134,18,Churned
C0134,19,Churned
C0134,20,Churned
C0134,21,Churned
C0134,22,Churned
C0134,23,Churned
C0134,24,Churned
C0135,1,Active
C0135,2,Active
C0135,3,At_Risk
C0135,4,At_Risk
C0135,5,Casual
C0135,6,Active
C0135,7,Active
C0135,8,Active
C0135,9,Casual
C0135,10,Casual
C0135,11,At_Risk
C0135,12,Casual
C0135,13,At_Risk
C0135,14,Casual
C0135,15,Lapsed
C0135,16,Lapsed
C0135,17,At_Risk
C0135,18,Casual
C0135,19,Active
C0135,20,Active
C0135,21,Active
C0135,22,Active
C0135,23,Active
C0135,24,Active
C0136,1,At_Risk
C0136,2,Lapsed
C0136,3,At_Risk
C0136,4,Active
C0136,5,Active
C0136,6,Active
C0136,7,Active
C0136,8,Power_User
C0136,9,Power_User
C0136,10,Power_User
C0136,11,Active
C0136,12,Active
C0136,13,Active
C0136,14,Power_User
C0136,15,Active
C0136,16,Active
C0136,17,At_Risk
C0136,18,Lapsed
C0136,19,At_Risk
C0136,20,Churned
C0136,21,Churned
C0136,22,Churned
C0136,23,Churned
C0136,24,Churned
C0137,1,Power_User
C0137,2,Power_User
C0137,3,Churned
C0137,4,Churned
C0137,5,Churned
C0137,6,Churned
C0137,7,Churned
C0137,8,Churned
C0137,9,Churned
C0137,10,Churned
C0137,11,Churned
C0137,12,Churned
C0137,13,Churned
C0137,14,Churned
C0137,15,Churned
C0137,16,Churned
C0137,17,Churned
C0137,18,Churned
C0137,19,Churned
C0137,20,Churned
C0137,21,Churned
C0137,22,Churned
C0137,23,Churned
C0137,24,Churned
C0138,1,Casual
C0138,2,Casual
C0138,3,Casual
C0138,4,At_Risk
C0138,5,At_Risk
C0138,6,At_Risk
C0138,7,Churned
C0138,8,Churned
C0138,9,Churned
C0138,10,Churned
C0138,11,Churned
C0138,12,Churned
C0138,13,Churned
C0138,14,Churned
C0138,15,Churned
C0138,16,Churned
C0138,17,Churned
C0138,18,Churned
C0138,19,Churned
C0138,20,Churned
C0138,21,Churned
C0138,22,Churned
C0138,23,Churned
C0138,24,Churned
C0139,1,Active
C0139,2,Active
C0139,3,Active
C0139,4,Active
C0139,5,At_Risk
C0139,6,Casual
C0139,7,Casual
C0139,8,At_Risk
C0139,9,At_Risk
C0139,10,At_Risk
C0139,11,Casual
C0139,12,Active
C0139,13,Active
C0139,14,Active
C0139,15,Active
C0139,16,Casual
C0139,17,Casual
C0139,18,Casual
C0139,19,At_Risk
C0139,20,Casual
C0139,21,Power_User
C0139,22,Active
C0139,23,Active
C0139,24,Active
C0140,1,At_Risk
C0140,2,Churned
C0140,3,Churned
C0140,4,Churned
C0140,5,Churned
C0140,6,Churned
C0140,7,Churned
C0140,8,Churned
C0140,9,Churned
C0140,10,Churned
C0140,11,Churned
C0140,12,Churned
C0140,13,Churned
C0140,14,Churned
C0140,15,Churned
C0140,16,Churned
C0140,17,Churned
C0140,18,Churned
C0140,19,Churned
C0140,20,Churned
C0140,21,Churned
C0140,22,Churned
C0140,23,Churned
C0140,24,Churned
C0141,1,Active
C0141,2,Casual
C0141,3,Churned
C0141,4,Churned
C0141,5,Churned
C0141,6,Churned
C0141,7,Churned
C0141,8,Churned
C0141,9,Churned
C0141,10,Churned
C0141,11,Churned
C0141,12,Churned
C0141,13,Churned
C0141,14,Churned
C0141,15,Churned
C0141,16,Churned
C0141,17,Churned
C0141,18,Churned
C0141,19,Churned
C0141,20,Churned
C0141,21,Churned
C0141,22,Churned
C0141,23,Churned
C0141,24,Churned
C0142,1,Power_User
C0142,2,At_Risk
C0142,3,Lapsed
C0142,4,Churned
C0142,5,Churned
C0142,6,Churned
C0142,7,Churned
C0142,8,Churned
C0142,9,Churned
C0142,10,Churned
C0142,11,Churned
C0142,12,Churned
C0142,13,Churned
C0142,14,Churned
C0142,15,Churned
C0142,16,Churned
C0142,17,Churned
C0142,18,Churned
C0142,19,Churned
C0142,20,Churned
C0142,21,Churned
C0142,22,Churned
C0142,23,Churned
C0142,24,Churned
C0143,1,At_Risk
C0143,2,Active
C0143,3,Active
C0143,4,Active
C0143,5,Active
C0143,6,Active
C0143,7,Active
C0143,8,Active
C0143,9,Power_User
C0143,10,Power_User
C0143,11,Power_User
C0143,12,Active
C0143,13,Power_User
C0143,14,Power_User
C0143,15,Power_User
C0143,16,Active
C0143,17,Active
C0143,18,Active
C0143,19,Casual
C0143,20,At_Risk
C0143,21,Casual
C0143,22,Casual
C0143,23,At_Risk
C0143,24,Churned
C0144,1,Active
C0144,2,Active
C0144,3,Active
C0144,4,Casual
C0144,5,Casual
C0144,6,Casual
C0144,7,At_Risk
C0144,8,At_Risk
C0144,9,Lapsed
C0144,10,Lapsed
C0144,11,At_Risk
C0144,12,At_Risk
C0144,13,Lapsed
C0144,14,Casual
C0144,15,Active
C0144,16,At_Risk
C0144,17,Casual
C0144,18,Casual
C0144,19,Casual
C0144,20,Casual
C0144,21,Casual
C0144,22,Active
C0144,23,Active
C0144,24,Active
C0145,1,Power_User
C0145,2,Power_User
C0145,3,Power_User
C0145,4,Power_User
C0145,5,Power_User
C0145,6,Power_User
C0145,7,Active
C0145,8,Active
C0145,9,At_Risk
C0145,10,Churned
C0145,11,Churned
C0145,12,Churned
C0145,13,Churned
C0145,14,Churned
C0145,15,Churned
C0145,16,Churned
C0145,17,Churned
C0145,18,Churned
C0145,19,Churned
C0145,20,Churned
C0145,21,Churned
C0145,22,Churned
C0145,23,Churned
C0145,24,Churned
C0146,1,Active
C0146,2,Power_User
C0146,3,Active
C0146,4,Casual
C0146,5,Casual
C0146,6,At_Risk
C0146,7,Casual
C0146,8,Casual
C0146,9,Casual
C0146,10,Active
C0146,11,Active
C0146,12,At_Risk
C0146,13,Active
C0146,14,Active
C0146,15,Active
C0146,16,Active
C0146,17,At_Risk
C0146,18,At_Risk
C0146,19,At_Risk
C0146,20,Lapsed
C0146,21,At_Risk
C0146,22,At_Risk
C0146,23,At_Risk
C0146,24,At_Risk
C0147,1,At_Risk
C0147,2,At_Risk
C0147,3,Lapsed
C0147,4,At_Risk
C0147,5,Active
C0147,6,Active
C0147,7,Active
C0147,8,Active
C0147,9,Active
C0147,10,At_Risk
C0147,11,At_Risk
C0147,12,At_Risk
C0147,13,Active
C0147,14,Power_User
C0147,15,Power_User
C0147,16,Power_User
C0147,17,Active
C0147,18,Active
C0147,19,Power_User
C0147,20,Power_User
C0147,21,Power_User
C0147,22,Power_User
C0147,23,Active
C0147,24,Power_User
C0148,1,Active
C0148,2,Active
C0148,3,Active
C0148,4,Casual
C0148,5,Casual
C0148,6,At_Risk
C0148,7,Active
C0148,8,Casual
C0148,9,Active
C0148,10,Active
C0148,11,Active
C0148,12,At_Risk
C0148,13,At_Risk
C0148,14,Active
C0148,15,Power_User
C0148,16,Active
C0148,17,Active
C0148,18,Casual
C0148,19,Active
C0148,20,Active
C0148,21,Power_User
C0148,22,Casual
C0148,23,Casual
C0148,24,Lapsed
C0149,1,Casual
C0149,2,Casual
C0149,3,Casual
C0149,4,At_Risk
C0149,5,Churned
C0149,6,Churned
C0149,7,Churned
C0149,8,Churned
C0149,9,Churned
C0149,10,Churned
C0149,11,Churned
C0149,12,Churned
C0149,13,Churned
C0149,14,Churned
C0149,15,Churned
C0149,16,Churned
C0149,17,Churned
C0149,18,Churned
C0149,19,Churned
C0149,20,Churned
C0149,21,Churned
C0149,22,Churned
C0149,23,Churned
C0149,24,Churned
C0150,1,Lapsed
C0150,2,Casual
C0150,3,Active
C0150,4,Active
C0150,5,Active
C0150,6,Active
C0150,7,Lapsed
C0150,8,Lapsed
C0150,9,Lapsed
C0150,10,At_Risk
C0150,11,At_Risk
C0150,12,At_Risk
C0150,13,Lapsed
C0150,14,Churned
C0150,15,Churned
C0150,16,Churned
C0150,17,Churned
C0150,18,Churned
C0150,19,Churned
C0150,20,Churned
C0150,21,Churned
C0150,22,Churned
C0150,23,Churned
C0150,24,Churned
C0151,1,At_Risk
C0151,2,Churned
C0151,3,Churned
C0151,4,Churned
C0151,5,Churned
C0151,6,Churned
C0151,7,Churned
C0151,8,Churned
C0151,9,Churned
C0151,10,Churned
C0151,11,Churned
C0151,12,Churned
C0151,13,Churned
C0151,14,Churned
C0151,15,Churned
C0151,16,Churned
C0151,17,Churned
C0151,18,Churned
C0151,19,Churned
C0151,20,Churned
C0151,21,Churned
C0151,22,Churned
C0151,23,Churned
C0151,24,Churned
C0152,1,Lapsed
C0152,2,Churned
C0152,3,Churned
C0152,4,Churned
C0152,5,Churned
C0152,6,Churned
C0152,7,Churned
C0152,8,Churned
C0152,9,Churned
C0152,10,Churned
C0152,11,Churned
C0152,12,Churned
C0152,13,Churned
C0152,14,Churned
C0152,15,Churned
C0152,16,Churned
C0152,17,Churned
C0152,18,Churned
C0152,19,Churned
C0152,20,Churned
C0152,21,Churned
C0152,22,Churned
C0152,23,Churned
C0152,24,Churned
C0153,1,Active
C0153,2,At_Risk
C0153,3,Lapsed
C0153,4,Churned
C0153,5,Churned
C0153,6,Churned
C0153,7,Churned
C0153,8,Churned
C0153,9,Churned
C0153,10,Churned
C0153,11,Churned
C0153,12,Churned
C0153,13,Churned
C0153,14,Churned
C0153,15,Churned
C0153,16,Churned
C0153,17,Churned
C0153,18,Churned
C0153,19,Churned
C0153,20,Churned
C0153,21,Churned
C0153,22,Churned
C0153,23,Churned
C0153,24,Churned
C0154,1,Power_User
C0154,2,Power_User
C0154,3,Power_User
C0154,4,Active
C0154,5,Active
C0154,6,Active
C0154,7,Casual
C0154,8,At_Risk
C0154,9,At_Risk
C0154,10,At_Risk
C0154,11,Casual
C0154,12,Lapsed
C0154,13,Casual
C0154,14,Lapsed
C0154,15,Lapsed
C0154,16,Lapsed
C0154,17,Active
C0154,18,Active
C0154,19,Active
C0154,20,Active
C0154,21,Active
C0154,22,Lapsed
C0154,23,Lapsed
C0154,24,Lapsed
C0155,1,Active
C0155,2,Power_User
C0155,3,Power_User
C0155,4,Casual
C0155,5,Casual
C0155,6,Active
C0155,7,Active
C0155,8,Active
C0155,9,Active
C0155,10,Casual
C0155,11,At_Risk
C0155,12,At_Risk
C0155,13,At_Risk
C0155,14,Casual
C0155,15,Active
C0155,16,Active
C0155,17,Active
C0155,18,Active
C0155,19,Active
C0155,20,Power_User
C0155,21,Power_User
C0155,22,Power_User
C0155,23,Power_User
C0155,24,Active
C0156,1,Active
C0156,2,Active
C0156,3,Casual
C0156,4,Casual
C0156,5,Active
C0156,6,Active
C0156,7,Casual
C0156,8,Lapsed
C0156,9,At_Risk
C0156,10,Lapsed
C0156,11,Churned
C0156,12,Churned
C0156,13,Churned
C0156,14,Churned
C0156,15,Churned
C0156,16,Churned
C0156,17,Churned
C0156,18,Churned
C0156,19,Churned
C0156,20,Churned
C0156,21,Churned
C0156,22,Churned
C0156,23,Churned
C0156,24,Churned
C0157,1,Active
C0157,2,Active
C0157,3,At_Risk
C0157,4,Casual
C0157,5,At_Risk
C0157,6,At_Risk
C0157,7,At_Risk
C0157,8,Casual
C0157,9,Casual
C0157,10,Casual
C0157,11,Power_User
C0157,12,Power_User
C0157,13,Power_User
C0157,14,At_Risk
C0157,15,Churned
C0157,16,Churned
C0157,17,Churned
C0157,18,Churned
C0157,19,Churned
C0157,20,Churned
C0157,21,Churned
C0157,22,Churned
C0157,23,Churned
C0157,24,Churned
C0158,1,Power_User
C0158,2,Power_User
C0158,3,Active
C0158,4,Active
C0158,5,Active
C0158,6,At_Risk
C0158,7,Casual
C0158,8,Casual
C0158,9,Active
C0158,10,Active
C0158,11,Active
C0158,12,Active
C0158,13,Active
C0158,14,Active
C0158,15,Active
C0158,16,Casual
C0158,17,At_Risk
C0158,18,Active
C0158,19,Active
C0158,20,Power_User
C0158,21,Power_User
C0158,22,Active
C0158,23,Active
C0158,24,Active
C0159,1,Power_User
C0159,2,Active
C0159,3,Lapsed
C0159,4,Casual
C0159,5,Active
C0159,6,Casual
C0159,7,Lapsed
C0159,8,Lapsed
C0159,9,Casual
C0159,10,Power_User
C0159,11,Power_User
C0159,12,Power_User
C0159,13,Power_User
C0159,14,Power_User
C0159,15,Power_User
C0159,16,Active
C0159,17,Active
C0159,18,Power_User
C0159,19,Power_User
C0159,20,Power_User
C0159,21,At_Risk
C0159,22,At_Risk
C0159,23,Casual
C0159,24,At_Risk
C0160,1,Lapsed
C0160,2,Lapsed
C0160,3,Lapsed
C0160,4,Casual
C0160,5,Casual
C0160,6,At_Risk
C0160,7,Lapsed
C0160,8,At_Risk
C0160,9,Casual
C0160,10,At_Risk
C0160,11,Churned
C0160,12,Churned
C0160,13,Churned
C0160,14,Churned
C0160,15,Churned
C0160,16,Churned
C0160,17,Churned
C0160,18,Churned
C0160,19,Churned
C0160,20,Churned
C0160,21,Churned
C0160,22,Churned
C0160,23,Churned
C0160,24,Churned
C0161,1,Casual
C0161,2,At_Risk
C0161,3,Lapsed
C0161,4,At_Risk
C0161,5,Casual
C0161,6,Casual
C0161,7,Casual
C0161,8,Casual
C0161,9,Casual
C0161,10,Active
C0161,11,Power_User
C0161,12,Power_User
C0161,13,Active
C0161,14,Active
C0161,15,Active
C0161,16,Active
C0161,17,At_Risk
C0161,18,Lapsed
C0161,19,At_Risk
C0161,20,Casual
C0161,21,Casual
C0161,22,Active
C0161,23,Active
C0161,24,Casual
C0162,1,At_Risk
C0162,2,At_Risk
C0162,3,Casual
C0162,4,At_Risk
C0162,5,At_Risk
C0162,6,At_Risk
C0162,7,Casual
C0162,8,Active
C0162,9,Churned
C0162,10,Churned
C0162,11,Churned
C0162,12,Churned
C0162,13,Churned
C0162,14,Churned
C0162,15,Churned
C0162,16,Churned
C0162,17,Churned
C0162,18,Churned
C0162,19,Churned
C0162,20,Churned
C0162,21,Churned
C0162,22,Churned
C0162,23,Churned
C0162,24,Churned
C0163,1,Lapsed
C0163,2,Lapsed
C0163,3,Churned
C0163,4,Churned
C0163,5,Churned
C0163,6,Churned
C0163,7,Churned
C0163,8,Churned
C0163,9,Churned
C0163,10,Churned
C0163,11,Churned
C0163,12,Churned
C0163,13,Churned
C0163,14,Churned
C0163,15,Churned
C0163,16,Churned
C0163,17,Churned
C0163,18,Churned
C0163,19,Churned
C0163,20,Churned
C0163,21,Churned
C0163,22,Churned
C0163,23,Churned
C0163,24,Churned
C0164,1,Casual
C0164,2,Casual
C0164,3,Casual
C0164,4,At_Risk
C0164,5,Casual
C0164,6,At_Risk
C0164,7,Casual
C0164,8,Casual
C0164,9,At_Risk
C0164,10,Casual
C0164,11,Active
C0164,12,Active
C0164,13,Active
C0164,14,Casual
C0164,15,Active
C0164,16,Casual
C0164,17,Casual
C0164,18,Casual
C0164,19,Lapsed
C0164,20,Lapsed
C0164,21,Lapsed
C0164,22,Active
C0164,23,Power_User
C0164,24,Power_User
C0165,1,Casual
C0165,2,Casual
C0165,3,Casual
C0165,4,Active
C0165,5,Active
C0165,6,Active
C0165,7,Lapsed
C0165,8,Casual
C0165,9,At_Risk
C0165,10,At_Risk
C0165,11,At_Risk
C0165,12,At_Risk
C0165,13,Active
C0165,14,Power_User
C0165,15,Power_User
C0165,16,Power_User
C0165,17,Casual
C0165,18,Casual
C0165,19,Active
C0165,20,Casual
C0165,21,Casual
C0165,22,Casual
C0165,23,At_Risk
C0165,24,Churned
C0166,1,Casual
C0166,2,Casual
C0166,3,Lapsed
C0166,4,At_Risk
C0166,5,Power_User
C0166,6,Power_User
C0166,7,Power_User
C0166,8,Active
C0166,9,Active
C0166,10,Active
C0166,11,Power_User
C0166,12,Active
C0166,13,Active
C0166,14,Active
C0166,15,Active
C0166,16,Active
C0166,17,Active
C0166,18,Power_User
C0166,19,Active
C0166,20,At_Risk
C0166,21,At_Risk
C0166,22,Active
C0166,23,Active
C0166,24,Casual
C0167,1,Power_User
C0167,2,Power_User
C0167,3,Active
C0167,4,Active
C0167,5,Active
C0167,6,Power_User
C0167,7,Power_User
C0167,8,Active
C0167,9,At_Risk
C0167,10,At_Risk
C0167,11,At_Risk
C0167,12,Active
C0167,13,Active
C0167,14,Active
C0167,15,Active
C0167,16,Active
C0167,17,Active
C0167,18,Power_User
C0167,19,Power_User
C0167,20,Power_User
C0167,21,Power_User
C0167,22,At_Risk
C0167,23,At_Risk
C0167,24,At_Risk
C0168,1,Churned
C0168,2,Churned
C0168,3,Churned
C0168,4,Churned
C0168,5,Churned
C0168,6,Churned
C0168,7,Churned
C0168,8,Churned
C0168,9,Churned
C0168,10,Churned
C0168,11,Churned
C0168,12,Churned
C0168,13,Churned
C0168,14,Churned
C0168,15,Churned
C0168,16,Churned
C0168,17,Churned
C0168,18,Churned
C0168,19,Churned
C0168,20,Churned
C0168,21,Churned
C0168,22,Churned
C0168,23,Churned
C0168,24,Churned
C0169,1,At_Risk
C0169,2,Casual
C0169,3,Active
C0169,4,Lapsed
C0169,5,Casual
C0169,6,Casual
C0169,7,Casual
C0169,8,Casual
C0169,9,Active
C0169,10,Power_User
C0169,11,Power_User
C0169,12,Power_User
C0169,13,Power_User
C0169,14,Power_User
C0169,15,Power_User
C0169,16,Active
C0169,17,Power_User
C0169,18,Power_User
C0169,19,Active
C0169,20,Active
C0169,21,Active
C0169,22,Active
C0169,23,At_Risk
C0169,24,Lapsed
C0170,1,Casual
C0170,2,Casual
C0170,3,Casual
C0170,4,Casual
C0170,5,Active
C0170,6,Casual
C0170,7,Casual
C0170,8,Casual
C0170,9,Lapsed
C0170,10,Active
C0170,11,Active
C0170,12,Power_User
C0170,13,Active
C0170,14,Casual
C0170,15,Casual
C0170,16,Casual
C0170,17,Casual
C0170,18,At_Risk
C0170,19,At_Risk
C0170,20,At_Risk
C0170,21,Churned
C0170,22,Churned
C0170,23,Churned
C0170,24,Churned
C0171,1,Active
C0171,2,Power_User
C0171,3,Power_User
C0171,4,Power_User
C0171,5,Power_User
C0171,6,Active
C0171,7,Churned
C0171,8,Churned
C0171,9,Churned
C0171,10,Churned
